person_id,display_first_last,position,season_exp,height,weight,from_year,to_year,height_inches
77034,Craig Hodges,Guard,10.0,6-2,190.0,1982.0,1991.0,74.0
77035,Adolph Hoefer,Guard,2.0,5-9,158.0,1946.0,1947.0,69.0
77036,"Bear, The Body Hoffman",Guard,6.0,6-2,195.0,1947.0,1954.0,74.0
77038,Paul Hogue,Center,2.0,6-9,240.0,1962.0,1963.0,81.0
77039,Doug Holcomb,Forward,1.0,6-4,200.0,1948.0,1948.0,76.0
2450,Randy Holcomb,Forward,1.0,6-9,220.0,2002.0,2005.0,81.0
203200,Justin Holiday,Forward-Guard,10.0,6-6,180.0,2012.0,2023.0,78.0
77040,Brad Holland,Guard,3.0,6-3,180.0,1979.0,1981.0,75.0
77041,Joe Holland,Forward,3.0,6-4,185.0,1949.0,1951.0,76.0
204066,John Holland,Guard,2.0,6-5,205.0,2015.0,2018.0,77.0
77043,Lionel Hollins,Guard,10.0,6-3,185.0,1975.0,1984.0,75.0
77044,Essie Hollis,Forward,1.0,6-6,195.0,1978.0,1978.0,78.0
1626158,Richaun Holmes,Forward,8.0,6-8,235.0,2015.0,2023.0,80.0
1631096,Chet Holmgren,Center-Forward,0.0,7-1,195.0,2022.0,2023.0,85.0
77045,Jim Holstein,Forward,4.0,6-3,180.0,1952.0,1955.0,75.0
77046,Alvin Holt,Forward,1.0,6-7,210.0,1970.0,1970.0,79.0
77047,Michael Holton,Guard,6.0,6-4,185.0,1984.0,1989.0,76.0
77049,Joe Holup,Forward,3.0,6-6,215.0,1956.0,1958.0,78.0
77050,Red Holzman,Guard,6.0,5-10,175.0,1948.0,1953.0,70.0
1532,Jerald Honeycutt,Forward-Guard,3.0,6-9,254.0,1997.0,1998.0,81.0
1967,Derek Hood,Forward,2.0,6-8,222.0,1999.0,2002.0,80.0
203918,Rodney Hood,Guard-Forward,9.0,6-8,208.0,2014.0,2021.0,80.0
77051,Tom Hoover,Center,3.0,6-9,230.0,1963.0,1966.0,81.0
77053,Dave Hoppen,Center,6.0,6-11,235.0,1987.0,1992.0,83.0
203816,Scotty Hopson,Guard-Forward,4.0,6-7,204.0,2013.0,2021.0,79.0
77056,Cedrick Hordges,Center,2.0,6-8,220.0,1980.0,1981.0,80.0
77057,Tito Horford,Center,3.0,7-1,245.0,1988.0,1993.0,85.0
77058,Ron Horn,Forward,2.0,6-7,220.0,1961.0,1962.0,79.0
204,Jeff Hornacek,Guard,14.0,6-4,190.0,1986.0,1999.0,76.0
202862,Dennis Horner,Forward,1.0,6-9,230.0,2011.0,2011.0,81.0
109,Robert Horry,Forward-Center,17.0,6-10,240.0,1992.0,2007.0,82.0
2067,Eddie House,Guard,12.0,6-1,190.0,2000.0,2010.0,73.0
1627863,Danuel House Jr.,Forward-Guard,7.0,6-6,220.0,2016.0,2023.0,78.0
780,Byron Houston,Forward,4.0,6-5,250.0,1992.0,1995.0,77.0
77064,Tom Hovasse,Forward,1.0,6-8,205.0,1994.0,1994.0,80.0
77065,Brian Howard,Forward,2.0,6-6,204.0,1991.0,1992.0,78.0
2730,Dwight Howard,Center-Forward,19.0,6-10,265.0,2004.0,2021.0,82.0
1630210,Markus Howard,Guard,3.0,5-10,175.0,2020.0,2021.0,70.0
77067,Mo Howard,Guard,1.0,6-2,170.0,1976.0,1976.0,74.0
1128,Stephen Howard,Forward,4.0,6-9,225.0,1992.0,1997.0,81.0
77070,Bailey Howell,Forward,12.0,6-7,210.0,1959.0,1970.0,79.0
1631309,Trevor Hudgins,Guard,1.0,6-0,180.0,2022.0,2023.0,72.0
77074,Lou Hudson,Forward,13.0,6-5,210.0,1966.0,1978.0,77.0
1607,Troy Hudson,Guard,11.0,6-1,178.0,1997.0,2007.0,73.0
1626273,Marcelo Huertas,Guard,2.0,6-3,200.0,2015.0,2016.0,75.0
203962,Josh Huestis,Guard,4.0,6-7,230.0,2015.0,2017.0,79.0
1572,Nate Huffman,Center,1.0,7-1,245.0,2002.0,2002.0,85.0
77077,Eddie Hughes,Guard,3.0,5-10,165.0,1987.0,1989.0,70.0
1716,Larry Hughes,Guard,13.0,6-5,185.0,1998.0,2011.0,77.0
77080,John Hummer,Forward,6.0,6-9,230.0,1970.0,1975.0,81.0
2415,Ryan Humphrey,Forward,4.0,6-8,235.0,2002.0,2004.0,80.0
1629353,Isaac Humphries,Center,2.0,7-0,260.0,2018.0,2018.0,84.0
2743,Kris Humphries,Forward,14.0,6-9,235.0,2004.0,2016.0,81.0
1630624,Feron Hunt,Forward,2.0,6-8,195.0,2021.0,2021.0,80.0
1629631,De'Andre Hunter,Forward-Guard,4.0,6-8,221.0,2019.0,2023.0,80.0
77084,Les Hunter,Forward,1.0,6-7,210.0,1964.0,1964.0,79.0
283,Lindsey Hunter,Guard,17.0,6-2,195.0,1993.0,2009.0,74.0
2212,Steven Hunter,Center,9.0,7-0,240.0,2001.0,2009.0,84.0
77087,Geoff Huston,Guard,8.0,6-2,175.0,1979.0,1986.0,74.0
77088,Paul Huston,Forward,1.0,6-3,175.0,1947.0,1947.0,75.0
77090,Joe Hutton,Guard,2.0,6-1,170.0,1950.0,1951.0,73.0
1630538,Bones Hyland,Guard,2.0,6-2,169.0,2021.0,2023.0,74.0
77092,Marc Iavaroni,Forward,7.0,6-10,210.0,1982.0,1988.0,82.0
2738,Andre Iguodala,Guard-Forward,19.0,6-6,215.0,2004.0,2023.0,78.0
101148,Mile Ilic,Center,2.0,7-1,255.0,2006.0,2006.0,85.0
101141,Ersan Ilyasova,Forward,14.0,6-9,235.0,2006.0,2020.0,81.0
203996,Damien Inglis,Forward,2.0,6-8,246.0,2014.0,2015.0,80.0
201281,Andre Ingram,Guard,2.0,6-3,190.0,2017.0,2018.0,75.0
77095,Joel Ingram,Forward,1.0,6-0,210.0,1957.0,1957.0,72.0
202681,Kyrie Irving,Guard,12.0,6-2,195.0,2011.0,2023.0,74.0
1628371,Jonathan Isaac,Forward,4.0,6-10,230.0,2017.0,2023.0,82.0
77098,Mike Iuzzolino,Guard,2.0,5-10,175.0,1991.0,1992.0,70.0
1631093,Jaden Ivey,Guard,1.0,6-4,195.0,2022.0,2023.0,76.0
2767,Royal Ivey,Guard,10.0,6-4,200.0,2004.0,2013.0,76.0
1628935,Aaron Jackson,Guard,1.0,6-3,183.0,2017.0,2017.0,75.0
77099,Al Jackson,Guard,1.0,6-1,185.0,1967.0,1967.0,73.0
201616,Darnell Jackson,Forward,4.0,6-9,253.0,2008.0,2010.0,81.0
1627743,Demetrius Jackson,Guard,4.0,6-1,201.0,2016.0,2018.0,73.0
77101,Greg Jackson,Guard,1.0,6-0,180.0,1974.0,1974.0,72.0
1114,Jaren Jackson,Guard,12.0,6-6,225.0,1989.0,2001.0,78.0
1983,Jermaine Jackson,Guard,6.0,6-5,204.0,1999.0,2005.0,77.0
754,Jim Jackson,Forward-Guard,14.0,6-6,220.0,1992.0,2005.0,78.0
1628367,Josh Jackson,Guard-Forward,6.0,6-8,207.0,2017.0,2021.0,80.0
77103,Lucious Jackson,Forward,8.0,6-9,240.0,1964.0,1971.0,81.0
1531,Marc Jackson,Forward,8.0,6-10,253.0,2000.0,2006.0,82.0
77105,Myron Jackson,Guard,1.0,6-3,185.0,1986.0,1986.0,75.0
203510,Pierre Jackson,Guard,1.0,5-10,180.0,2016.0,2016.0,70.0
1631245,Quenton Jackson,Guard,1.0,6-5,173.0,2022.0,2023.0,77.0
1872,Randell Jackson,Forward,1.0,6-11,215.0,1998.0,1999.0,83.0
77109,Stanley Jackson,Guard,1.0,6-3,185.0,1993.0,1993.0,75.0
1536,Stephen Jackson,Guard-Forward,14.0,6-8,220.0,2000.0,2013.0,80.0
77110,Tracy Jackson,Guard,3.0,6-6,205.0,1981.0,1983.0,78.0
1628991,Jaren Jackson Jr.,Forward-Center,5.0,6-10,242.0,2018.0,2023.0,82.0
77112,Winfred Jacobs,Forward,1.0,6-3,175.0,1946.0,1946.0,75.0
1734,Sam Jacobson,Guard,3.0,,211.20112517580873,1998.0,2000.0,78.0584598088814
77115,Aaron James,Forward,5.0,6-8,210.0,1974.0,1978.0,80.0
203108,Bernard James,Center,3.0,6-10,235.0,2012.0,2014.0,82.0
77116,Gene James,Forward,3.0,6-4,180.0,1948.0,1950.0,76.0
1744,Jerome James,Center,10.0,7-1,285.0,1998.0,2008.0,85.0
2229,Mike James,Guard,12.0,6-2,188.0,2001.0,2013.0,74.0
1906,Tim James,Forward,4.0,6-7,214.0,1999.0,2002.0,79.0
1712,Antawn Jamison,Forward,16.0,6-9,235.0,1998.0,2013.0,81.0
77120,John Janisch,Forward,2.0,6-3,200.0,1946.0,1947.0,75.0
77123,Tony Jaros,Forward,4.0,6-3,185.0,1946.0,1950.0,75.0
77125,Buddy Jeannette,Guard,3.0,5-11,175.0,1947.0,1949.0,71.0
77126,Abdul Jeelani,Forward,2.0,6-8,210.0,1979.0,1980.0,80.0
201785,Othyus Jeffers,Guard-Forward,3.0,6-5,210.0,2009.0,2013.0,77.0
1628518,Amile Jefferson,Forward,3.0,6-9,222.0,2017.0,2019.0,81.0
203928,Cory Jefferson,Forward,3.0,6-9,218.0,2014.0,2015.0,81.0
2210,Richard Jefferson,Forward,18.0,6-7,233.0,2001.0,2017.0,79.0
2407,Jared Jeffries,Forward,12.0,6-11,240.0,2002.0,2012.0,83.0
202724,Charles Jenkins,Guard,3.0,6-3,215.0,2011.0,2012.0,75.0
201943,Brandon Jennings,Guard,9.0,6-1,170.0,2009.0,2017.0,73.0
24,Keith Jennings,Guard,3.0,5-7,160.0,1992.0,1994.0,67.0
201973,Jonas Jerebko,Forward,10.0,6-10,231.0,2009.0,2018.0,82.0
1629660,Ty Jerome,Guard-Forward,4.0,6-5,195.0,2019.0,2023.0,77.0
203511,Grant Jerrett,Forward,2.0,6-10,232.0,2013.0,2014.0,82.0
2639,Britton Johnsen,Forward,2.0,6-10,210.0,2003.0,2004.0,82.0
1628993,Alize Johnson,Forward,5.0,6-8,212.0,2018.0,2022.0,80.0
1533,Anthony Johnson,Guard,14.0,6-3,195.0,1997.0,2009.0,75.0
202356,Armon Johnson,Guard,3.0,6-3,195.0,2010.0,2011.0,75.0
1629168,BJ Johnson,Forward,3.0,6-6,200.0,2018.0,2021.0,78.0
1627744,Brice Johnson,Forward,2.0,6-10,230.0,2016.0,2017.0,82.0
77130,Buck Johnson,Forward,7.0,6-7,190.0,1986.0,1992.0,79.0
1629661,Cameron Johnson,Forward,4.0,6-8,210.0,2019.0,2023.0,80.0
202419,Chris Johnson,Forward,4.0,6-11,210.0,2010.0,2012.0,83.0
203187,Chris Johnson,Forward,5.0,6-6,206.0,2012.0,2015.0,78.0
683,Darryl Johnson,Guard,1.0,6-1,170.0,1995.0,1995.0,73.0
77138,Dave Johnson,Guard,2.0,6-7,210.0,1992.0,1993.0,79.0
1746,DeMarco Johnson,Forward,1.0,6-9,245.0,1999.0,1999.0,81.0
2035,DerMarr Johnson,Forward-Guard,8.0,6-9,210.0,2000.0,2007.0,81.0
698,Eddie Johnson,Forward,17.0,,211.20112517580873,1981.0,1998.0,78.0584598088814
77144,Eddie Johnson,Guard,10.0,6-2,180.0,1977.0,1986.0,74.0
911,Ervin Johnson,Center,13.0,6-11,245.0,1993.0,2005.0,83.0
77147,George Johnson,Center,3.0,6-11,245.0,1970.0,1973.0,83.0
77149,George Johnson,Center,13.0,6-11,205.0,1972.0,1985.0,83.0
77150,Gus Johnson,Forward,10.0,6-6,230.0,1963.0,1972.0,78.0
201274,Ivan Johnson,Forward,3.0,6-8,255.0,2011.0,2012.0,80.0
202707,JaJuan Johnson,Forward,2.0,6-10,221.0,2011.0,2011.0,82.0
2207,Joe Johnson,Guard-Forward,18.0,6-7,240.0,2001.0,2021.0,79.0
77153,Kannard Johnson,Forward,1.0,6-9,220.0,1987.0,1987.0,81.0
1629640,Keldon Johnson,Forward-Guard,4.0,6-5,220.0,2019.0,2023.0,77.0
2256,Ken Johnson,Center-Forward,2.0,6-10,240.0,2002.0,2002.0,82.0
1630553,Keon Johnson,Guard,2.0,6-3,185.0,2021.0,2023.0,75.0
913,Larry Johnson,Forward,10.0,6-7,235.0,1991.0,2000.0,79.0
77158,Lee Johnson,Forward,1.0,6-11,205.0,1980.0,1980.0,83.0
2669,Linton Johnson,Forward,7.0,6-8,205.0,2003.0,2008.0,80.0
77168,Mickey Johnson,Forward,12.0,6-10,190.0,1974.0,1985.0,82.0
203910,Nick Johnson,Guard,2.0,6-3,202.0,2014.0,2014.0,75.0
204179,Omari Johnson,Forward,2.0,6-9,220.0,2017.0,2017.0,81.0
77163,Reggie Johnson,Forward,4.0,6-9,205.0,1980.0,1983.0,81.0
1626169,Stanley Johnson,Forward-Guard,8.0,6-6,242.0,2015.0,2022.0,78.0
77166,Steffond Johnson,Forward,1.0,6-8,240.0,1986.0,1986.0,80.0
77134,Steve Johnson,Center,10.0,6-10,235.0,1981.0,1990.0,82.0
204020,Tyler Johnson,Guard,8.0,6-3,186.0,2014.0,2021.0,75.0
77167,Vinnie Johnson,Guard,13.0,6-2,200.0,1979.0,1991.0,74.0
202325,Wesley Johnson,Forward-Guard,10.0,6-7,215.0,2010.0,2018.0,79.0
203130,Darius Johnson-Odom,Guard,3.0,6-2,215.0,2012.0,2013.0,74.0
77170,Nate Johnston,Center,1.0,6-8,210.0,1989.0,1989.0,80.0
77171,Jim Johnstone,Center,1.0,6-11,245.0,1982.0,1982.0,83.0
203999,Nikola Jokic,Center,8.0,6-11,284.0,2015.0,2023.0,83.0
2264,Alvin Jones,Center,2.0,6-11,265.0,2001.0,2002.0,83.0
77173,Anthony Jones,Guard,3.0,6-6,195.0,1986.0,1989.0,78.0
77180,Bill Jones,Forward,1.0,6-7,175.0,1988.0,1988.0,79.0
77193,Bobby Jones,Forward,10.0,6-9,210.0,1976.0,1985.0,81.0
77175,Caldwell Jones,Center,14.0,6-11,217.0,1976.0,1989.0,83.0
279,Charles Jones,Forward-Center,15.0,6-9,215.0,1983.0,1997.0,81.0
77178,Charles Jones,Forward,4.0,6-8,215.0,1984.0,1988.0,80.0
2563,Dahntay Jones,Guard-Forward,14.0,6-6,225.0,2003.0,2016.0,78.0
1627745,Damian Jones,Center,7.0,6-11,245.0,2016.0,2023.0,83.0
1800,Damon Jones,Guard,12.0,6-3,195.0,1998.0,2008.0,75.0
203199,DeQuan Jones,Forward,2.0,6-8,221.0,2012.0,2012.0,80.0
202346,Dominique Jones,Guard,3.0,6-5,215.0,2010.0,2012.0,77.0
101204,Dwayne Jones,Forward-Center,7.0,6-11,248.0,2005.0,2012.0,83.0
77182,Dwight Jones,Forward,10.0,6-10,210.0,1973.0,1982.0,82.0
77184,Edgar Jones,Forward,6.0,6-10,225.0,1980.0,1985.0,82.0
2410,Fred Jones,Guard,8.0,6-2,225.0,2002.0,2008.0,74.0
1630529,Herbert Jones,Forward,2.0,6-7,206.0,2021.0,2023.0,79.0
1627883,Jalen Jones,Forward,3.0,6-7,220.0,2017.0,2018.0,79.0
1629203,Jemerrio Jones,Forward,2.0,6-5,175.0,2018.0,2021.0,77.0
77186,Jimmy Jones,Guard,3.0,6-4,188.0,1974.0,1976.0,76.0
77187,Johnny Jones,Forward,1.0,6-7,205.0,1967.0,1967.0,79.0
77188,K.C. Jones,Guard,9.0,6-1,200.0,1958.0,1966.0,73.0
203158,Kevin Jones,Forward,2.0,6-8,260.0,2012.0,2012.0,80.0
77200,Larry Jones,Guard,2.0,6-2,180.0,1964.0,1973.0,74.0
90000,Mark Jones,Unknown,1.0,,211.20112517580873,1983.0,1983.0,78.0584598088814
1630222,Mason Jones,Guard,3.0,6-4,200.0,2020.0,2021.0,76.0
77195,Nick Jones,Guard,3.0,6-2,190.0,1967.0,1971.0,74.0
77192,Rich Jones,Forward,1.0,6-8,220.0,1976.0,1976.0,80.0
77194,Robin Jones,Center,2.0,6-9,225.0,1976.0,1977.0,81.0
77196,Sam Jones,Guard,12.0,6-4,198.0,1957.0,1968.0,76.0
200780,Solomon Jones,Forward,8.0,6-10,235.0,2006.0,2013.0,82.0
77197,Steve Jones,Guard,1.0,6-5,205.0,1975.0,1975.0,77.0
203093,Terrence Jones,Forward,6.0,6-9,252.0,2012.0,2018.0,81.0
77198,Wali Jones,Guard,10.0,6-2,180.0,1964.0,1975.0,74.0
77201,Wil Jones,Forward,2.0,6-8,205.0,1976.0,1977.0,80.0
77202,Willie Jones,Guard,5.0,6-3,185.0,1960.0,1964.0,75.0
77203,Willie Jones,Forward,2.0,6-8,190.0,1982.0,1983.0,80.0
1627884,Derrick Jones Jr.,Forward,7.0,6-6,210.0,2016.0,2023.0,78.0
1817,Adonis Jordan,Guard,2.0,5-11,170.0,1993.0,1998.0,71.0
202366,Jerome Jordan,Center,3.0,7-0,253.0,2011.0,2014.0,84.0
893,Michael Jordan,Guard,15.0,6-6,216.0,1984.0,2002.0,78.0
674,Reggie Jordan,Guard,6.0,6-4,195.0,1993.0,1999.0,76.0
77211,Johnny Jorgensen,Guard,2.0,6-2,185.0,1947.0,1948.0,74.0
77212,Noble Jorgensen,Center,5.0,6-9,228.0,1946.0,1952.0,81.0
77213,Roger Jorgensen,Center,1.0,6-5,200.0,1946.0,1946.0,77.0
202709,Cory Joseph,Guard,12.0,6-3,200.0,2011.0,2023.0,75.0
203126,Kris Joseph,Forward,2.0,6-7,210.0,2012.0,2012.0,79.0
77214,Yvon Joseph,Forward,1.0,6-11,245.0,1985.0,1985.0,83.0
1630548,Johnny Juzang,Guard,1.0,6-6,209.0,2022.0,2023.0,78.0
1629662,Mfiondu Kabengele,Center,3.0,6-10,250.0,2019.0,2023.0,82.0
77217,Edwin Kachan,Guard,1.0,6-2,175.0,1948.0,1948.0,74.0
1630686,Georgios Kalaitzakis,Forward,1.0,6-7,192.0,2021.0,2021.0,79.0
2549,Chris Kaman,Center,14.0,7-0,265.0,2003.0,2015.0,84.0
1626163,Frank Kaminsky,Forward-Center,8.0,7-0,240.0,2015.0,2023.0,84.0
77221,Ralph Kaplowitz,Guard,2.0,6-2,170.0,1946.0,1947.0,74.0
2574,Jason Kapono,Forward,9.0,6-8,215.0,2003.0,2011.0,80.0
203508,Sergey Karasev,Guard-Forward,4.0,6-7,208.0,2013.0,2015.0,79.0
201207,Coby Karl,Guard,3.0,6-5,215.0,2007.0,2009.0,77.0
77223,George Karl,Guard,2.0,6-2,185.0,1976.0,1977.0,74.0
2435,Mario Kasun,Center,2.0,7-1,260.0,2004.0,2005.0,85.0
77226,Leo Katkaveck,Guard,2.0,6-0,185.0,1948.0,1949.0,72.0
201619,Sasha Kaun,Center,2.0,6-11,260.0,2008.0,2015.0,83.0
77230,Michael Kearns,Guard,1.0,6-2,178.0,1954.0,1954.0,74.0
228,Adam Keefe,Forward,9.0,6-9,230.0,1992.0,2000.0,81.0
1631211,Trevor Keels,Guard,1.0,6-4,221.0,2022.0,2023.0,76.0
77235,Rich Kelley,Center,11.0,7-0,235.0,1975.0,1985.0,84.0
77236,Clark Kellogg,Forward,5.0,6-7,225.0,1982.0,1986.0,79.0
77237,Gerard Kelly,Forward,2.0,6-2,172.0,1946.0,1947.0,74.0
203527,Ryan Kelly,Forward,5.0,6-11,230.0,2013.0,2016.0,83.0
77238,Tom Kelly,Guard,1.0,6-0,170.0,1948.0,1948.0,72.0
77239,Greg Kelser,Forward,6.0,6-7,190.0,1979.0,1984.0,79.0
77242,Frank Kendrick,Forward,1.0,6-6,198.0,1974.0,1974.0,78.0
1628379,Luke Kennard,Guard,6.0,6-5,206.0,2017.0,2023.0,77.0
202810,D.J. Kennedy,Guard-Forward,2.0,6-5,214.0,2011.0,2011.0,77.0
77244,Joe Kennedy,Forward,2.0,6-6,210.0,1968.0,1969.0,78.0
77246,Larry Kenon,Forward,7.0,6-9,205.0,1976.0,1982.0,81.0
77247,Bill Kenville,Guard,6.0,6-2,187.0,1953.0,1959.0,74.0
77248,Johnny Kerr,Center,12.0,6-9,230.0,1954.0,1965.0,81.0
70,Steve Kerr,Guard,16.0,6-1,180.0,1988.0,2002.0,73.0
760,Jerome Kersey,Unknown,17.0,,211.20112517580873,1984.0,2000.0,78.0584598088814
1631117,Walker Kessler,Center,1.0,7-0,245.0,2022.0,2023.0,84.0
1630296,Braxton Key,Forward,2.0,6-8,225.0,2021.0,2022.0,80.0
705,Randolph Keys,Forward,5.0,6-7,210.0,1988.0,1995.0,79.0
2751,Viktor Khryapa,Unknown,4.0,,211.20112517580873,2004.0,2008.0,78.0584598088814
1629742,Stanton Kidd,Forward,1.0,6-6,216.0,2019.0,2019.0,78.0
203077,Michael Kidd-Gilchrist,Forward,9.0,6-6,232.0,2012.0,2019.0,78.0
77255,Irv Kiffin,Forward,1.0,6-9,225.0,1979.0,1979.0,81.0
77258,Carl Kilpatrick,Center,1.0,6-10,230.0,1979.0,1979.0,82.0
203930,Sean Kilpatrick,Guard,4.0,6-4,212.0,2014.0,2017.0,76.0
77260,Bo Kimble,Guard,3.0,6-4,190.0,1990.0,1992.0,76.0
77261,Stan Kimbrough,Forward,2.0,5-11,153.0,1989.0,1992.0,71.0
77262,Chad Kinch,Guard,1.0,6-4,190.0,1980.0,1980.0,76.0
77264,Bernard King,Forward,14.0,6-7,205.0,1977.0,1992.0,79.0
77266,Dan King,Forward,1.0,6-6,220.0,1954.0,1954.0,78.0
701,Frankie King,Guard,2.0,6-1,185.0,1995.0,1996.0,73.0
1562,Gerard King,Forward,3.0,,211.20112517580873,1998.0,2000.0,78.0584598088814
77270,Jim King,Guard,10.0,6-2,175.0,1963.0,1972.0,74.0
728,Jimmy King,Guard,2.0,6-5,210.0,1995.0,1996.0,77.0
1629663,Louis King,Forward,4.0,6-7,205.0,2019.0,2023.0,79.0
77273,Reggie King,Forward,6.0,6-6,225.0,1979.0,1984.0,78.0
351,Stacey King,Forward-Center,8.0,6-11,250.0,1989.0,1996.0,83.0
77276,Tom King,Guard,1.0,6-0,165.0,1946.0,1946.0,72.0
200814,Tarence Kinsey,Guard,4.0,6-6,189.0,2006.0,2008.0,78.0
1905,Andrei Kirilenko,Forward,13.0,6-9,235.0,2001.0,2014.0,81.0
203945,Alex Kirk,Center,1.0,7-0,245.0,2014.0,2014.0,84.0
1630557,Corey Kispert,Forward,2.0,6-6,224.0,2021.0,2023.0,78.0
77280,Curtis Kitchen,Forward,1.0,6-9,235.0,1986.0,1986.0,81.0
1123,Greg Kite,Center,12.0,6-11,250.0,1983.0,1994.0,83.0
170,Joe Kleine,Center,15.0,6-11,255.0,1985.0,1999.0,83.0
77283,Leo Klier,Guard,2.0,6-2,170.0,1948.0,1949.0,74.0
77284,Herm Klotz,Guard,1.0,5-7,150.0,1947.0,1947.0,67.0
77290,Billy Knight,Forward,9.0,6-6,195.0,1976.0,1984.0,78.0
77287,Bob Knight,Guard-Forward,1.0,6-2,185.0,1954.0,1954.0,74.0
202688,Brandon Knight,Guard,9.0,6-2,182.0,2011.0,2021.0,74.0
1630233,Nathan Knight,Forward-Center,3.0,6-8,253.0,2020.0,2023.0,80.0
1861,Negele Knight,Guard,6.0,6-1,175.0,1990.0,1998.0,73.0
77288,Ron Knight,Forward,2.0,6-7,215.0,1970.0,1971.0,79.0
77292,Dick Knostman,Center,1.0,6-6,215.0,1953.0,1953.0,78.0
77293,Rod Knowles,Center,1.0,6-9,215.0,1968.0,1968.0,81.0
1628995,Kevin Knox II,Forward,5.0,6-7,215.0,2018.0,2023.0,79.0
77295,Don Kojis,Forward,12.0,6-3,202.0,1963.0,1974.0,75.0
77296,Milo Komenich,Center,1.0,6-7,212.0,1949.0,1949.0,79.0
1629723,John Konchar,Guard,4.0,6-5,210.0,2019.0,2023.0,77.0
77300,Joe Kopicki,Forward,3.0,6-9,240.0,1982.0,1984.0,81.0
1627788,Furkan Korkmaz,Guard-Forward,6.0,6-7,202.0,2017.0,2023.0,79.0
1628436,Luke Kornet,Center-Forward,6.0,7-2,250.0,2017.0,2023.0,86.0
2594,Kyle Korver,Guard-Forward,18.0,6-7,212.0,2003.0,2019.0,79.0
77302,Len Kosmalski,Center,2.0,6-11,245.0,1974.0,1975.0,83.0
77304,Harold Kottman,Center,1.0,6-8,220.0,1946.0,1946.0,80.0
201585,Kosta Koufos,Center,12.0,7-0,245.0,2008.0,2018.0,84.0
77307,Barry Kramer,Forward,1.0,6-4,200.0,1964.0,1964.0,76.0
77310,Herb Krautblatt,Guard,1.0,6-1,190.0,1948.0,1948.0,73.0
203139,Viacheslav Kravtsov,Center,2.0,6-11,254.0,2012.0,2013.0,83.0
1630249,Vit Krejci,Guard,2.0,6-8,195.0,2021.0,2023.0,80.0
77312,Wayne Kreklow,Guard,1.0,6-4,175.0,1980.0,1980.0,76.0
77313,Tom Kron,Guard,3.0,6-5,200.0,1966.0,1968.0,77.0
2420,Nenad Krstic,Center,8.0,7-0,240.0,2004.0,2010.0,84.0
1474,Larry Krystkowiak,Forward,9.0,6-9,220.0,1986.0,1996.0,81.0
77316,Steve Kuberski,Forward,9.0,6-8,215.0,1969.0,1977.0,80.0
77318,Bruce Kuczenski,Forward,1.0,6-10,230.0,1983.0,1983.0,82.0
77319,Frank Kudelka,Guard,4.0,6-2,193.0,1949.0,1952.0,74.0
77320,John Kuester,Guard,3.0,6-2,180.0,1977.0,1979.0,74.0
389,Toni Kukoc,Forward,13.0,6-11,235.0,1993.0,2005.0,83.0
1629083,Arnoldas Kulboka,Forward,2.0,6-10,209.0,2021.0,2021.0,82.0
77323,Kevin Kunnert,Center,9.0,7-0,230.0,1973.0,1981.0,84.0
77324,Mitch Kupchak,Forward,9.0,6-9,230.0,1976.0,1985.0,81.0
77325,Charles Kupec,Center,3.0,6-6,220.0,1975.0,1977.0,78.0
2825,Ibrahim Kutluay,Guard,1.0,6-6,200.0,2004.0,2004.0,78.0
203136,Ognjen Kuzmic,Center,2.0,7-0,260.0,2013.0,2014.0,84.0
1627851,Mindaugas Kuzminskas,Forward,2.0,6-9,215.0,2016.0,2017.0,81.0
77328,Tom LaGarde,Center,6.0,6-10,220.0,1977.0,1984.0,82.0
1631222,Jake LaRavia,Forward,1.0,6-7,235.0,2022.0,2023.0,79.0
1601,Rusty LaRue,Guard,5.0,6-3,185.0,1997.0,2003.0,75.0
77340,Rudy LaRusso,Forward,10.0,6-8,220.0,1959.0,1968.0,80.0
1627746,Skal Labissiere,Forward-Center,5.0,6-10,235.0,2016.0,2019.0,82.0
363,Christian Laettner,Forward-Center,14.0,6-11,245.0,1992.0,2004.0,83.0
100263,Bill Laimbeer,Center,14.0,6-11,245.0,1980.0,1993.0,83.0
77330,Bo Lamar,Guard,1.0,6-1,180.0,1976.0,1976.0,73.0
1630237,Anthony Lamb,Forward,3.0,6-6,227.0,2020.0,2023.0,78.0
203087,Jeremy Lamb,Guard-Forward,11.0,6-5,180.0,2012.0,2021.0,77.0
77331,John Lambert,Center,7.0,6-10,225.0,1975.0,1981.0,82.0
77332,Jeff Lamp,Guard,6.0,6-6,195.0,1981.0,1988.0,78.0
2573,Maciej Lampe,Forward,3.0,6-11,275.0,2003.0,2005.0,83.0
2253,Sean Lampley,Forward,2.0,6-6,213.0,2002.0,2003.0,78.0
1629111,Jock Landale,Center,2.0,6-11,255.0,2021.0,2023.0,83.0
202068,Marcus Landry,Forward,2.0,6-7,230.0,2009.0,2009.0,79.0
77335,Jerome Lane,Forward,5.0,6-6,230.0,1988.0,1992.0,78.0
457,Andrew Lang,Center,12.0,6-11,275.0,1988.0,1999.0,83.0
226,Antonio Lang,Forward,6.0,6-8,205.0,1994.0,1999.0,80.0
101247,Keith Langford,Guard,1.0,6-4,215.0,2007.0,2007.0,76.0
1629641,Romeo Langford,Guard-Forward,4.0,6-5,216.0,2019.0,2023.0,77.0
600005,Bob Lanier,Center,14.0,6-11,250.0,1970.0,1983.0,83.0
